timestamp,agent.name,rule.description,rule.level,rule.id
"Sep 14, 2026 @ 15:33:09.149","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:09.146","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:09.145","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:09.121","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:09.000","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:08.333","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:08.311","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 15:33:08.265","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:08.187","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:08.145","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:07.893","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.893","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.893","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.849","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.834","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.820","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.814","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.308","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.291","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.279","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.277","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.265","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.262","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.246","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.240","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.240","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.199","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.150","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.135","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.119","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.106","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.104","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.087","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.073","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.071","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.069","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:07.027","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:07.008","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.993","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.977","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.962","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.949","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.948","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.931","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.917","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.915","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.902","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.884","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.869","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.869","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.851","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.836","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.820","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.804","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.789","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.774","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.757","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.744","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.729","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.711","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.702","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.702","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.659","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.644","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:06.639","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.597","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:06.514","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.580","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.580","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.538","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.527","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.523","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:05.522","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:05.498","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:05.294","sec-box","PAM: Login session opened.","3","5501"
"Sep 14, 2026 @ 15:33:04.683","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:03.835","Cyber-DC","Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 15:33:03.792","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:03.729","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 15:33:03.714","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.699","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.692","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.668","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.652","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.637","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.622","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.604","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.591","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.584","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.559","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.544","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.528","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.511","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.495","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.480","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.465","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.456","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.455","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.411","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.364","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.362","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.345","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.329","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.314","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.298","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.282","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.266","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.260","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.245","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.242","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.232","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.228","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.226","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.185","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.173","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.169","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:03.169","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:03.159","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.712","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.694","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.678","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.661","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.645","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.630","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.616","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.605","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.605","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.602","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.585","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.569","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.557","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.541","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.538","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.522","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.508","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.491","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.487","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.487","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.445","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.399","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.384","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.369","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.367","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.351","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.337","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.321","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.308","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.290","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.275","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.258","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.243","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.228","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.210","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.197","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.179","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.167","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.163","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.147","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.140","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.114","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.103","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.094","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.094","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.052","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.038","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.036","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:02.035","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:02.021","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 15:33:01.554","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 15:33:01.337","Cyber-DC","Registry Value Entry Added to the System","5","752"
