timestamp,agent.name,rule.mitre.id,rule.mitre.tactic,rule.description,rule.level,rule.id
"Sep 14, 2026 @ 09:22:29.274","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.255","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.240","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.224","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.209","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.193","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:29.177","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.162","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:29.148","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.130","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.114","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.098","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.083","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.067","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.051","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:29.035","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:29.027","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:29.027","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:28.907","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:27.727","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.685","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.673","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.670","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.669","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.633","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:27.586","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:27.543","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:27.519","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:27.519","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:27.364","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:27.322","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:25.924","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.908","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.893","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.876","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.859","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.843","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.833","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:25.833","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:24.892","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:24.876","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.860","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.843","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.827","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.820","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:24.820","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.814","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.813","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:24.574","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.559","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.556","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.555","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.555","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.513","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.507","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.507","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:24.506","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:24.499","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:23.093","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.086","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.078","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.037","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.037","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.023","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.022","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:23.011","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:22.998","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.998","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:22.993","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.976","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.957","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.942","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.940","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.922","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.906","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.890","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.873","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.871","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.870","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:22.865","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.864","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:22.811","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.796","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.779","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.763","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.746","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.730","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:22.726","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:22.726","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.548","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:21.530","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.514","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.501","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.499","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.498","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.480","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:21.458","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.442","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:21.426","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.409","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.394","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.388","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.388","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.346","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.332","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.331","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:21.330","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:21.306","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:20.945","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.924","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.910","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.893","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.877","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.861","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.845","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.845","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:20.838","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:20.837","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:19.536","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:19.519","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:19.504","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.486","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.471","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.455","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.438","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.423","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.407","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.392","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:19.375","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:19.360","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.353","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.353","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.312","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.310","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.308","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:19.308","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:19.302","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:17.252","Cyber-DC",["T1078"],["Defense Evasion","Persistence","Privilege Escalation","Initial Access"],"Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:22:15.947","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:15.934","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:14.996","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.996","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:14.730","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Value Integrity Checksum Changed","5","750"
"Sep 14, 2026 @ 09:22:14.712","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.697","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.690","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.689","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.687","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.686","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.684","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.682","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.681","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.627","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.593","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.580","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.579","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.530","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.515","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.495","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.479","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.463","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.448","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.448","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.424","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.408","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.392","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.391","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.390","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.344","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.343","Cyber-Window-cilent",["T1565.001","T1112"],["Impact","Defense Evasion"],"Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:22:14.320","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.307","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.289","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.272","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.255","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.240","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.225","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.142","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.118","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.101","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:14.085","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.071","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.048","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.032","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:14.017","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.994","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.959","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.945","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:13.945","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.877","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:22:13.707","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.705","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.627","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.510","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:22:13.463","Cyber-Window-cilent",["T1112"],["Defense Evasion"],"Registry Value Entry Added to the System","5","752"
